username,game_url,game_index,event_index,opportunity_kind,opportunity_cp,mate_in,target_pawns,t_turns_engine,converted_actual,t_turns_actual,opponent_move_ply_index,opponent_move_san,opponent_move_uci,best_reply_san,best_reply_uci,fen_before,fen_after,pv_moves,pv_evals,eval_before,white_player,black_player,player_color,time_control,game_result,end_time,converted_by_resignation,excluded_overlap,overlap_owner_ply,overlap_owner_event
key_kay,https://www.chess.com/game/live/147998541942,129,31,mate,,1,0,1,0,,139,Kf8,g7f8,Qf7#,d5f7,8/6k1/8/3Q4/2Q5/P1K5/8/8 b - - 4 70,5k2/8/8/3Q4/2Q5/P1K5/8/8 w - - 5 71,d5f7,0,0,key_kay,otobaka,white,180,1/2-1/2,2026.01.14 12:57:02,0,1,131,27
key_kay,https://www.chess.com/game/live/147998541942,129,32,mate,,2,0,3,0,,141,Kg7,f8g7,Qe7+,e4e7,5k2/8/8/3Q4/4Q3/P1K5/8/8 b - - 6 71,8/6k1/8/3Q4/4Q3/P1K5/8/8 w - - 7 72,e4e7|g7h6|d5g5,0|0|0,0,key_kay,otobaka,white,180,1/2-1/2,2026.01.14 12:57:02,0,0,,
key_kay,https://www.chess.com/game/live/147998541942,129,33,mate,,1,0,1,0,,143,Kh8,g7h8,Qh1#,e4h1,8/6k1/8/6Q1/4Q3/P1K5/8/8 b - - 8 72,7k/8/8/6Q1/4Q3/P1K5/8/8 w - - 9 73,e4h1,0,0,key_kay,otobaka,white,180,1/2-1/2,2026.01.14 12:57:02,0,1,141,32
key_kay,https://www.chess.com/game/live/147999487070,134,0,cp,693,,6,1,1,,36,Qc4,d3c4,dxc4,d5c4,2rqk2r/p3bpp1/4pn1p/P1np4/N6B/1P1QPP2/4N1PP/R4RK1 w k - 0 19,2rqk2r/p3bpp1/4pn1p/P1np4/N1Q4B/1P2PP2/4N1PP/R4RK1 b k - 1 19,d5c4,-653,-48,MO7AMMED-HAMID,key_kay,black,180,0-1,2026.01.14 13:23:14,1,0,,
key_kay,https://www.chess.com/game/live/148000393084,139,0,cp,100,,1,5,0,,14,Nf3,g1f3,c4,c5c4,r2qkbnr/4pppp/p1p5/2ppPb2/3P4/2P1B3/PP3PPP/RN1QK1NR w KQkq - 2 8,r2qkbnr/4pppp/p1p5/2ppPb2/3P4/2P1BN2/PP3PPP/RN1QK2R b KQkq - 3 8,c5c4|f3h4|f5d3|e5e6|f7e6,50|46|42|41|30,-141,wormpie75,key_kay,black,180,1-0,2026.01.14 13:47:33,0,0,,
key_kay,https://www.chess.com/game/live/147999240146,133,0,cp,116,,1,7,0,,45,Rxf5,f8f5,Bd2,e1d2,2r2rk1/1bq1b1pp/pp1pp3/2p2P2/3P1P2/2P1P2P/PP3N2/2RQBRK1 b - - 0 23,2r3k1/1bq1b1pp/pp1pp3/2p2r2/3P1P2/2P1P2P/PP3N2/2RQBRK1 w - - 0 24,e1d2|e7h4|g1h2|c8f8|e3e4|f5f4|d2f4,-174|-196|-177|-175|-192|-201|-178,-283,key_kay,arsenalius,white,180,1-0,2026.01.14 13:16:33,0,0,,
key_kay,https://www.chess.com/game/live/147999240146,133,1,cp,177,,1,5,0,,49,Rcf8,c8f8,Ng4,f2g4,2r3k1/1bq3pp/pp1pp3/2p2r2/3P1P1b/2P1P2P/PP3N1K/2RQB1R1 b - - 3 25,5rk1/1bq3pp/pp1pp3/2p2r2/3P1P1b/2P1P2P/PP3N1K/2RQB1R1 w - - 4 26,f2g4|f5h5|g4f6|h4f6|d1h5,0|20|38|37|45,-143,key_kay,arsenalius,white,180,1-0,2026.01.14 13:16:33,0,1,45,0
key_kay,https://www.chess.com/game/live/147999240146,133,2,cp,108,,1,5,0,,59,e5,e6e5,fxe5,f4e5,5rk1/1bq3pp/pp1pp3/2p5/3P1P1B/2P1P2P/PP2Q2K/6R1 b - - 0 30,5rk1/1bq3pp/pp1p4/2p1p3/3P1P1B/2P1P2P/PP2Q2K/6R1 w - - 0 31,f4e5|d6e5|h4g3|c7c6|g3e5,1|0|-12|0|0,-109,key_kay,arsenalius,white,180,1-0,2026.01.14 13:16:33,0,0,,
key_kay,https://www.chess.com/game/live/147999240146,133,3,mate,,1,0,1,0,,87,b4,b5b4,Rxh6#,b6h6,6rk/6p1/pR5p/1pp1BP2/8/2P4P/bP5K/8 b - - 1 44,6rk/6p1/pR5p/2p1BP2/1p6/2P4P/bP5K/8 w - - 0 45,b6h6,0,5,key_kay,arsenalius,white,180,1-0,2026.01.14 13:16:33,0,0,,
key_kay,https://www.chess.com/game/live/147999240146,133,4,mate,,1,0,1,0,,89,cxb4,c5b4,Rxh6#,b6h6,6rk/6p1/pR5p/2p1BP2/1P6/7P/bP5K/8 b - - 0 45,6rk/6p1/pR5p/4BP2/1p6/7P/bP5K/8 w - - 0 46,b6h6,0,20,key_kay,arsenalius,white,180,1-0,2026.01.14 13:16:33,0,0,,
key_kay,https://www.chess.com/game/live/147999786926,136,0,cp,171,,1,1,0,,17,Ne4,f6e4,Nxd5,c3d5,rnbqr1k1/ppp2pp1/3b1n1p/3p4/3P4/2NBBN1P/PPP2PP1/R2Q1RK1 b - - 3 9,rnbqr1k1/ppp2pp1/3b3p/3p4/3Pn3/2NBBN1P/PPP2PP1/R2Q1RK1 w - - 4 10,c3d5,163,-6,key_kay,KOK2021,white,180,1/2-1/2,2026.01.14 13:31:22,0,0,,
key_kay,https://www.chess.com/game/live/147999786926,136,1,cp,393,,3,1,1,1,43,Qxa3,d6a3,bxa3,b2a3,4r1k1/pp2r1pb/2pq1n1p/3p4/3P4/Q1P3NP/PP3KPN/4RR2 b - - 0 22,4r1k1/pp2r1pb/2p2n1p/3p4/3P4/q1P3NP/PP3KPN/4RR2 w - - 0 23,b2a3,-189,-575,key_kay,KOK2021,white,180,1/2-1/2,2026.01.14 13:31:22,0,0,,
key_kay,https://www.chess.com/game/live/147999786926,136,2,cp,134,,1,17,1,11,53,Ne4+,f6e4,Nxe4,g3e4,6k1/pp4p1/2p2n1p/3p4/3P4/P1P2NNP/b2K2P1/8 b - - 1 27,6k1/pp4p1/2p4p/3p4/3Pn3/P1P2NNP/b2K2P1/8 w - - 2 28,g3e4|d5e4|f3e5|a2d5|d2e3|b7b5|h3h4|g8f8|e5g4|h6h5|g4f2|f8e7|g2g3|e7e6|e3f4|d5b3|f2e4,-61|-51|-64|-42|-25|-35|-40|-31|-83|-36|-83|-41|-90|-48|-101|-83|-88,-191,key_kay,KOK2021,white,180,1/2-1/2,2026.01.14 13:31:22,0,0,,
key_kay,https://www.chess.com/game/live/148000190874,138,0,cp,345,,3,3,1,3,38,Rhg1,h1g1,Nxf4+,g6f4,r3r3/pp3kpp/2pb2n1/8/1P3P2/P3P2B/1B1PK2P/R6R w - - 2 20,r3r3/pp3kpp/2pb2n1/8/1P3P2/P3P2B/1B1PK2P/R5R1 b - - 3 20,g6f4|e2f3|f4h3,-26|-19|-22,-305,Multisumus,key_kay,black,180,1/2-1/2,2026.01.14 13:42:10,0,0,,
key_kay,https://www.chess.com/game/live/148000190874,138,1,cp,132,,1,35,1,17,46,Kc2,d1c2,Re7,e8e7,r3r3/pp5R/2pbk3/8/1P6/P3P3/1B1P1n1P/R2K4 w - - 1 24,r3r3/pp5R/2pbk3/8/1P6/P3P3/1BKP1n1P/R7 b - - 2 24,e8e7|h7h6|e6d7|a1g1|a8f8|g1g2|f2e4|h2h4|d6c7|b2d4|b7b6|h6g6|e7h7|g6g7|f8f7|g7f7|h7f7|h4h5|f7h7|g2g4|e4d6|g4g7|h7g7|d4g7|d7e6|c2d3|e6f5|a3a4|f5g5|h5h6|g5g6|b4b5|c6b5|a4b5|d6b5,-164|-161|-155|-161|-151|-152|-152|-151|-153|-158|-139|-141|-163|-150|-168|-162|-151|-164|-165|-158|-162|-160|-157|-172|-155|-167|-166|-177|-157|-176|-166|-179|-196|-166|-184,32,Multisumus,key_kay,black,180,1/2-1/2,2026.01.14 13:42:10,0,0,,
key_kay,https://www.chess.com/game/live/148000190874,138,2,cp,271,,2,21,1,13,54,Rhh7,h6h7,Ng5,e4g5,2krr3/pp3R2/2pb3R/8/1P2n3/P3P3/1BKP3P/8 w - - 9 28,2krr3/pp3R1R/2pb4/8/1P2n3/P3P3/1BKP3P/8 b - - 10 28,e4g5|f7b7|g5h7|b7h7|e8e7|h7h5|d8d7|h5g5|e7h7|b2c3|c8b7|g5g6|h7h5|g6e6|d6f8|e6g6|f8d6|g6e6|a7a6|c2b3|d6h2,-373|-397|-385|-396|-380|-393|-399|-372|-361|-370|-368|-370|-367|-383|-383|-376|-367|-369|-374|-376|-364,109,Multisumus,key_kay,black,180,1/2-1/2,2026.01.14 13:42:10,0,0,,
key_kay,https://www.chess.com/game/live/148000190874,138,3,cp,175,,1,3,1,3,60,Rbg7,b7g7,Rxb2+,d2b2,1bk3r1/pR5R/2p5/8/1P2n3/P3P3/1B1r3P/1K6 w - - 2 31,1bk3r1/p5RR/2p5/8/1P2n3/P3P3/1B1r3P/1K6 b - - 3 31,d2b2|b1b2|g8g7,-500|-501|-500,313,Multisumus,key_kay,black,180,1/2-1/2,2026.01.14 13:42:10,0,0,,
key_kay,https://www.chess.com/game/live/148000190874,138,4,cp,179,,1,5,1,1,62,Rxg7,h7g7,Rxb2+,d2b2,1bk5/p5rR/2p5/8/1P2n3/P3P3/1B1r3P/1K6 w - - 0 32,1bk5/p5R1/2p5/8/1P2n3/P3P3/1B1r3P/1K6 b - - 0 32,d2b2|b1b2|b8e5|b2b3|e5g7,-523|-514|-511|-504|-503,325,Multisumus,key_kay,black,180,1/2-1/2,2026.01.14 13:42:10,0,0,,
key_kay,https://www.chess.com/game/live/148000561296,141,0,cp,135,,1,7,1,9,24,Bg2,f1g2,Nb4,c6b4,2r1kb1r/pp2nppp/1qn1p1b1/2p1P3/2Pp1BP1/1P1P1N1P/P2NQP2/R3KB1R w KQk - 1 13,2r1kb1r/pp2nppp/1qn1p1b1/2p1P3/2Pp1BP1/1P1P1N1P/P2NQPB1/R3K2R b KQk - 2 13,c6b4|d2e4|g6e4|e2e4|b4c2|e1e2|c2a1,-114|-106|-100|-108|-111|-102|-103,-18,tinyyod,key_kay,black,180,0-1,2026.01.14 13:51:58,0,0,,
key_kay,https://www.chess.com/game/live/148000561296,141,1,cp,196,,1,5,1,5,28,dxe4,d3e4,d3,d4d3,2r1kb1r/pp2nppp/1q2p3/2p1P3/1nPpbBP1/1P1P1N1P/P3QPB1/R3K2R w KQk - 0 15,2r1kb1r/pp2nppp/1q2p3/2p1P3/1nPpPBP1/1P3N1P/P3QPB1/R3K2R b KQk - 0 15,d4d3|e2d1|b4c2|e1f1|c2a1,-299|-303|-300|-315|-308,100,tinyyod,key_kay,black,180,0-1,2026.01.14 13:51:58,0,0,,
key_kay,https://www.chess.com/game/live/148001044458,143,0,cp,107,,1,3,0,,27,Nf4,e6f4,Nf5,g3f5,r2q1rk1/ppp2ppn/4n2p/2p1p3/2B1P3/2PP1PNP/PP3P2/R2QK1R1 b Q - 2 14,r2q1rk1/ppp2ppn/7p/2p1p3/2B1Pn2/2PP1PNP/PP3P2/R2QK1R1 w Q - 3 15,g3f5|g7g6|f5h6,-64|-63|-64,-171,key_kay,YassinN220,white,180,1/2-1/2,2026.01.14 14:04:45,0,0,,
key_kay,https://www.chess.com/game/live/148001044458,143,1,cp,186,,1,9,0,,31,Nxh3,f4h3,Qd2,d1d2,r2q1r1k/ppp2pRn/7p/2p1pN2/2B1Pn2/2PP1P1P/PP3P2/R2QK3 b Q - 0 16,r2q1r1k/ppp2pRn/7p/2p1pN2/2B1P3/2PP1P1n/PP3P2/R2QK3 w Q - 0 17,d1d2|d8f6|e1c1|h7g5|d2e3|f8g8|g7g8|a8g8|e3c5,208|271|214|226|206|202|207|199|217,10,key_kay,YassinN220,white,180,1/2-1/2,2026.01.14 14:04:45,0,1,27,0
key_kay,https://www.chess.com/game/live/148001044458,143,2,cp,193,,1,7,0,,35,Ng5,h7g5,Rh1,d1h1,r2q1r1k/ppp2pRn/7p/2p1pN2/2B1Pn2/2PP1P2/PP1Q1P2/2KR4 b - - 3 18,r2q1r1k/ppp2pR1/7p/2p1pNn1/2B1Pn2/2PP1P2/PP1Q1P2/2KR4 w - - 4 19,d1h1|d8f6|d3d4|c5d4|c3d4|f6g7|f5g7,486|419|461|467|469|485|504,265,key_kay,YassinN220,white,180,1/2-1/2,2026.01.14 14:04:45,0,0,,
key_kay,https://www.chess.com/game/live/148001044458,143,3,cp,270,,2,3,1,1,45,Nxe1,d3e1,Kxe1,d1e1,r4rk1/ppp2p2/7R/2p1pNq1/2B1P3/2Pn1P2/PP3P2/3KQ3 b - - 1 23,r4rk1/ppp2p2/7R/2p1pNq1/2B1P3/2P2P2/PP3P2/3Kn3 w - - 0 24,d1e1|g5h6|f5h6,-448|-461|-455,-723,key_kay,YassinN220,white,180,1/2-1/2,2026.01.14 14:04:45,0,0,,
key_kay,https://www.chess.com/game/live/147999549252,135,0,cp,165,,1,37,1,19,28,Ne5,f3e5,g5,g7g5,r4rk1/1p2bpp1/1pn1pn1p/3p3b/3P3B/2PB1N1P/PP1N1PP1/R3R1K1 w - - 0 15,r4rk1/1p2bpp1/1pn1pn1p/3pN2b/3P3B/2PB3P/PP1N1PP1/R3R1K1 b - - 1 15,g7g5|h4g3|g8g7|a2a3|c6e5|g3e5|h5g6|d3b5|f8c8|d2f3|g7g8|e5h2|g6h7|f3e5|e7d6|e1e2|g8g7|a1f1|c8c7|g2g4|c7e7|f2f4|g5f4|h2f4|f6e4|e2e1|e4g5|g1g2|a8a5|b5d3|f7f6|d3h7|f6e5|d4e5|d6a3|h7b1|a3b2,44|44|36|33|37|38|38|31|25|31|33|28|45|46|40|35|38|31|31|34|32|30|33|31|27|22|55|59|51|21|12|23|13|20|3|17|12,-204,ahmtareqbsl,key_kay,black,180,0-1,2026.01.14 13:24:56,0,0,,
key_kay,https://www.chess.com/game/live/147999549252,135,1,cp,278,,2,37,0,,30,Bb5,d3b5,Na7,c6a7,r2r2k1/1p2bpp1/1pn1pn1p/3pN2b/3P3B/2PB3P/PP1N1PP1/R3R1K1 w - - 2 16,r2r2k1/1p2bpp1/1pn1pn1p/1B1pN2b/3P3B/2P4P/PP1N1PP1/R3R1K1 b - - 3 16,c6a7|b5d3|g7g5|h4g3|a7c6|a2a3|c6e5|g3e5|g8g7|e1f1|h5g6|d3b5|d8g8|d2f3|g7f8|e5h2|g6h7|f3e5|h6h5|g2g4|e7d8|a3a4|f8e7|f2f3|a8c8|a1e1|d8c7|e1e2|f6e8|f1e1|h5g4|h3g4|e8d6|e5f7|d6b5|e2e6|e7f7,49|52|43|52|53|54|49|47|66|68|63|63|55|55|55|43|37|57|40|43|34|28|31|32|32|37|37|13|7|0|11|0|0|3|1|8|9,-319,ahmtareqbsl,key_kay,black,180,0-1,2026.01.14 13:24:56,0,0,,
key_kay,https://www.chess.com/game/live/147999549252,135,2,cp,256,,2,19,1,15,68,Rxb6,e6b6,Rxb6,a6b6,8/2B3p1/rp2Rb1p/6p1/2kP4/2P3PP/5P1K/8 w - - 1 35,8/2B3p1/rR3b1p/6p1/2kP4/2P3PP/5P1K/8 b - - 0 35,a6b6|c7b6|c4c3|d4d5|f6e5|f2f4|g5f4|g3f4|e5d6|h2g3|c3c4|g3g4|g7g6|f4f5|h6h5|g4g5|g6f5|g5f5|c4d5,1|-1|2|0|6|3|4|0|3|5|3|1|8|17|5|6|15|2|3,-256,ahmtareqbsl,key_kay,black,180,0-1,2026.01.14 13:24:56,0,1,30,1
key_kay,https://www.chess.com/game/live/147999549252,135,3,cp,542,,5,5,1,7,102,g5,g4g5,h3,h4h3,8/5k2/7B/5K2/5PPp/8/5b2/8 w - - 0 52,8/5k2/7B/5KP1/5P1p/8/5b2/8 b - - 0 52,h4h3|f5e4|h3h2|e4f3|h2h1q,-477|-511|-468|-464|-455,-16,ahmtareqbsl,key_kay,black,180,0-1,2026.01.14 13:24:56,0,0,,
key_kay,https://www.chess.com/game/live/148000800930,142,0,cp,129,,1,19,1,5,20,Rd1,a1d1,Nxd4,c6d4,r2qkb1r/pp1n1ppp/2n1p3/3pP3/3B4/2N3QP/PPP2PP1/R3KB1R w KQkq - 1 11,r2qkb1r/pp1n1ppp/2n1p3/3pP3/3B4/2N3QP/PPP2PP1/3RKB1R b Kkq - 2 11,c6d4|d1d4|a7a6|d4d2|d8b6|c3d1|b6c7|f2f4|f7f6|e5f6|d7f6|f1d3|f8b4|c2c3|b4d6|e1g1|f6h5|g3f3|h5f4,-188|-178|-186|-175|-182|-189|-174|-183|-162|-206|-206|-212|-224|-185|-215|-175|-214|-228|-235,80,JalajBhandula,key_kay,black,180,1/2-1/2,2026.01.14 13:58:18,0,0,,
key_kay,https://www.chess.com/game/live/148000800930,142,1,cp,138,,1,3,1,21,28,Kd2,e1d2,Rc8,a8c8,r3k2r/pp1n1ppp/4p3/3pP3/1b4R1/2N3QP/PqP1BPP1/4K2R w Kkq - 2 15,r3k2r/pp1n1ppp/4p3/3pP3/1b4R1/2N3QP/PqPKBPP1/7R b kq - 3 15,a8c8|g4b4|b2b4,-510|-476|-500,340,JalajBhandula,key_kay,black,180,1/2-1/2,2026.01.14 13:58:18,0,0,,
key_kay,https://www.chess.com/game/live/148000800930,142,2,cp,188,,1,9,1,5,44,Kxd3,d2d3,Rc3+,c7c3,2r3k1/ppr2ppp/4p3/3pP3/1R3P2/3n3P/P1PK2P1/1R6 w - - 0 23,2r3k1/ppr2ppp/4p3/3pP3/1R3P2/3K3P/P1P3P1/1R6 b - - 0 23,c7c3|d3d4|b7b6|b4a4|c3c4|a4c4|c8c4|d4e3|c4c2,-406|-387|-399|-434|-417|-410|-408|-409|-380,218,JalajBhandula,key_kay,black,180,1/2-1/2,2026.01.14 13:58:18,0,0,,
key_kay,https://www.chess.com/game/live/148000800930,142,3,cp,127,,1,7,1,17,50,g4,g2g4,R2c4+,c2c4,2r3k1/p4ppp/1p2p3/3pP3/R2K1P2/7P/P1r3P1/1R6 w - - 0 26,2r3k1/p4ppp/1p2p3/3pP3/R2K1PP1/7P/P1r5/1R6 b - - 0 26,c2c4|a4c4|c8c4|d4e3|g7g5|f4f5|e6f5,-503|-446|-466|-488|-496|-514|-511,357,JalajBhandula,key_kay,black,180,1/2-1/2,2026.01.14 13:58:18,0,0,,
key_kay,https://www.chess.com/game/live/148000800930,142,4,cp,105,,1,15,1,3,56,Kd2,d3d2,Rc2+,c3c2,6k1/R4pp1/1p2p2p/3pP3/2r2PP1/2rK3P/P7/1R6 w - - 3 29,6k1/R4pp1/1p2p2p/3pP3/2r2PP1/2r4P/P2K4/1R6 b - - 4 29,c3c2|d2d1|c2h2|b1b6|c4f4|d1e1|g8h7|b6b3|f4f2|b3b1|f2c2|a7f7|c2a2|f7f1|h2h3,-539|-524|-541|-563|-561|-504|-532|-555|-564|-569|-558|-559|-560|-592|-585,438,JalajBhandula,key_kay,black,180,1/2-1/2,2026.01.14 13:58:18,0,0,,
key_kay,https://www.chess.com/game/live/148000011878,137,0,cp,130,,1,33,0,,59,g4,g5g4,Kc1,b1c1,8/1ppk2b1/p4p2/3p2p1/3P1P2/1P4Pp/P1P3bP/1K2B1N1 b - - 0 30,8/1ppk2b1/p4p2/3p4/3P1Pp1/1P4Pp/P1P3bP/1K2B1N1 w - - 0 31,b1c1|g7f8|g1e2|d7e6|c1d2|f8a3|d2e3|b7b6|e2c3|a3b4|e1d2|b4a3|d2e1|c7c5|c3a4|a3c1|e3e2|g2f3|e2f1|f3g2|f1e2|g2f3|e2f1|f3g2|f1e2|g2f3|e2f1|f3g2|f1e2|g2f3|e2f1|f3e4|d4c5,-93|-99|-102|-99|-96|-98|-105|-102|-104|-104|-116|-110|-110|-133|-69|-59|-56|-70|-85|-74|-61|-59|-67|-75|-79|-79|-64|-84|-62|-102|-77|-90|-73,-225,key_kay,queenslayer1987,white,180,0-1,2026.01.14 13:37:24,0,0,,
key_kay,https://www.chess.com/game/live/148000011878,137,1,cp,183,,1,9,0,,77,Bxd4+,g7d4,Kd2,e3d2,8/3k2b1/8/p1pp1p2/1pPPbPp1/1P1NK1Pp/P4B1P/8 b - - 2 39,8/3k4/8/p1pp1p2/1pPbbPp1/1P1NK1Pp/P4B1P/8 w - - 0 40,e3d2|d4c3|d2e2|e4f3|e2f1|d5c4|d3c5|d7c6|b3c4,-248|-239|-279|-236|-291|-270|-302|-357|-279,-492,key_kay,queenslayer1987,white,180,0-1,2026.01.14 13:37:24,0,1,59,0
key_kay,https://www.chess.com/game/live/148001746494,147,0,cp,110,,1,1,1,1,16,Nxg6,e5g6,hxg6,h7g6,rn2kb1r/pp3ppp/1qp1pnb1/3pN3/3P2P1/2N1P2P/PPP1BP2/R1BQK2R w KQkq - 3 9,rn2kb1r/pp3ppp/1qp1pnN1/3p4/3P2P1/2N1P2P/PPP1BP2/R1BQK2R b KQkq - 0 9,h7g6,5,-110,Javimartinez26,key_kay,black,180,0-1,2026.01.14 14:23:04,0,0,,
key_kay,https://www.chess.com/game/live/148001746494,147,1,cp,123,,1,3,1,3,46,f3,f2f3,Nxc3+,e4c3,2r3k1/pp3pp1/1q2p3/3p3R/2r1n1P1/2P1P3/PPQ2P2/1K1RB3 w - - 1 24,2r3k1/pp3pp1/1q2p3/3p3R/2r1n1P1/2P1PP2/PPQ5/1K1RB3 b - - 0 24,e4c3|e1c3|c4c3,0|0|0,-123,Javimartinez26,key_kay,black,180,0-1,2026.01.14 14:23:04,0,0,,
key_kay,https://www.chess.com/game/live/148001746494,147,2,cp,272,,2,15,1,,54,Qxg7,h7g7,Rc2,c3c2,2r5/pp2kppQ/1q2p3/3p2R1/6P1/2r1PP2/PP6/1K1R4 w - - 4 28,2r5/pp2kpQ1/1q2p3/3p2R1/6P1/2r1PP2/PP6/1K1R4 b - - 0 28,c3c2|g7d4|b6d4|e3d4|c2f2|d1c1|c8c1|b1c1|f2f3|g5g8|f3f4|g8b8|b7b6|g4g5|f4d4,-269|-285|-282|-277|-278|-295|-283|-276|-318|-282|-304|-266|-293|-306|-272,0,Javimartinez26,key_kay,black,180,0-1,2026.01.14 14:23:04,1,0,,
key_kay,https://www.chess.com/game/live/148001746494,147,3,cp,395,,3,15,1,,56,f4,f3f4,Qxe3,b6e3,2r5/pp2kpQ1/1q2p3/3p2R1/6P1/4PP2/PPr5/1K1R4 w - - 1 29,2r5/pp2kpQ1/1q2p3/3p2R1/5PP1/4P3/PPr5/1K1R4 b - - 0 29,b6e3|a2a4|e3f4|g7d4|c2c1|b1a2|f4d4|d1d4|e7f6|g5h5|c1c4|d4c4|c8c4|a2a3|c4g4,-769|-642|-595|-563|-508|-509|-507|-522|-511|-491|-502|-510|-500|-507|-517,269,Javimartinez26,key_kay,black,180,0-1,2026.01.14 14:23:04,1,0,,
key_kay,https://www.chess.com/game/live/148001615068,146,0,cp,294,,2,1,1,1,30,Bxf8,h6f8,Bxf8,d6f8,r2qrnk1/5p1p/2pb1ppB/pp5P/3P4/3B1P2/PPPQ1P2/2KR2R1 w - - 0 16,r2qrBk1/5p1p/2pb1pp1/pp5P/3P4/3B1P2/PPPQ1P2/2KR2R1 b - - 0 16,d6f8,-11,-270,ny973411,key_kay,black,180,1-0,2026.01.14 14:19:39,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,0,cp,298,,2,9,1,9,16,Qf3,e4f3,Bg4,e6g4,r2qkb1r/pp2pppp/2n1bn2/2P5/2P1Q3/2N5/PP3PPP/R1B1KBNR w KQkq - 5 9,r2qkb1r/pp2pppp/2n1bn2/2P5/2P5/2N2Q2/PP3PPP/R1B1KBNR b KQkq - 6 9,e6g4|f3d3|c6b4|d3d8|a8d8|f2f3|b4c2|e1f2|c2a1,-268|-272|-269|-284|-262|-270|-283|-263|-276,-18,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,1,cp,449,,4,3,1,7,18,Qd3,f3d3,Bf5,e6f5,r2qkb1r/pp2pppp/4bn2/2P5/2Pn4/2N2Q2/PP3PPP/R1B1KBNR w KQkq - 7 10,r2qkb1r/pp2pppp/4bn2/2P5/2Pn4/2NQ4/PP3PPP/R1B1KBNR b KQkq - 8 10,e6f5|d3d4|d8d4,-446|-421|-468,-8,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,2,cp,179,,1,3,1,1,24,Kxd2,d1d2,Rd8+,a8d8,r3kb1r/pp2pppp/5n2/2P2b2/2P5/2N5/PPnq1PPP/R1BK1BNR w kq - 0 13,r3kb1r/pp2pppp/5n2/2P2b2/2P5/2N5/PPnK1PPP/R1B2BNR b kq - 0 13,a8d8|d2e2|c2a1,-567|-598|-600,423,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,3,cp,121,,1,13,1,5,30,Bf4,c1f4,e5,e7e5,2kr1b1r/pp2pppp/5n2/2P2b2/2P5/2N2N2/PPn1KPPP/2B2B1R w - - 4 16,2kr1b1r/pp2pppp/5n2/2P2b2/2P2B2/2N2N2/PPn1KPPP/5B1R b - - 5 16,e7e5|f3e5|f8c5|b2b4|c5d4|c3b5|h8e8|b5d4|c2d4|e2d2|d4c6|d2c1|c6e5,-611|-667|-639|-730|-728|-736|-721|-743|-737|-748|-734|-730|-758,524,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,4,cp,495,,4,1,1,1,52,Rxd8+,d1d8,Bxd8,e7d8,1k1r4/pp2bppp/4pn2/1NP5/2b5/P3BP2/5KPP/3R4 w - - 0 27,1k1R4/pp2bppp/4pn2/1NP5/2b5/P3BP2/5KPP/8 b - - 0 27,e7d8,-502,0,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,5,cp,162,,1,7,0,,56,c6,c5c6,Nxe3,d5e3,1k1b4/pp3ppp/4p3/2Pn4/2bN4/P3BP2/5KPP/8 w - - 2 29,1k1b4/pp3ppp/2P1p3/3n4/2bN4/P3BP2/5KPP/8 b - - 0 29,d5e3|f2e3|d8b6|e3e4|f7f5|d4f5|e6f5,-771|-769|-763|-758|-764|-768|-756,598,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148001864440,148,6,cp,173,,1,3,1,13,82,a4,a3a4,e3,e4e3,8/p5pp/5p2/k7/4pP2/PK4P1/7P/5b2 w - - 0 42,8/p5pp/5p2/k7/P3pP2/1K4P1/7P/5b2 b - - 0 42,e4e3|b3c2|a5a4,-729|-819|-996,714,Aditya_Boddu,key_kay,black,180,0-1,2026.01.14 14:26:08,0,0,,
key_kay,https://www.chess.com/game/live/148002120860,149,0,cp,321,,3,1,1,1,49,Nxd3,f4d3,Rxd3,g3d3,4r1k1/p2b3p/1pp2pp1/3p4/3P1n1N/2PB2RP/PP3PP1/5K2 b - - 3 25,4r1k1/p2b3p/1pp2pp1/3p4/3P3N/2Pn2RP/PP3PP1/5K2 w - - 0 26,g3d3,-42,-356,key_kay,pablocpm,white,180,0-1,2026.01.14 14:32:48,0,0,,
key_kay,https://www.chess.com/game/live/148002120860,149,1,cp,641,,6,3,1,3,107,a4,a5a4,h7,h6h7,8/6K1/7P/p7/8/1k6/8/1q6 b - - 0 54,8/6K1/7P/8/p7/1k6/8/1q6 w - - 0 55,h6h7|b1h7|g7h7,-650|-661|-665,-1302,key_kay,pablocpm,white,180,0-1,2026.01.14 14:32:48,0,0,,
